quantity,days_remaining,machine_availability,labour_availability,material_delay_days,base_capacity,required_daily_output,capacity_ratio,risk_class
2666,17,0.8,0.9500000000000002,1,300.0,156.8235294117647,0.7308114035087717,MEDIUM
2364,15,0.8,0.8500000000000001,0,275.0,157.6,0.8427807486631015,MEDIUM
2610,24,0.8500000000000001,0.8,3,350.0,108.75,0.5222088835534213,MEDIUM
2141,13,0.9500000000000002,0.75,4,275.0,164.69230769230768,1.2141059720007086,HIGH
1188,13,0.7,0.8,2,300.0,91.38461538461539,0.6428571428571429,MEDIUM
1553,18,0.75,0.8,1,250.0,86.27777777777777,0.6090196078431372,MEDIUM
2261,7,0.7,0.7,2,275.0,323.0,3.3558441558441556,HIGH
303,18,0.8,0.7,3,300.0,16.833333333333332,0.12023809523809523,MEDIUM
2702,12,0.8,1.0000000000000002,0,325.0,225.16666666666666,0.8660256410256408,MEDIUM
501,29,0.9000000000000001,0.8500000000000001,3,275.0,17.275862068965516,0.09159467982997392,MEDIUM
3025,24,0.7,0.8,1,325.0,126.04166666666667,0.7226469182990922,MEDIUM
3174,26,0.8,0.7,5,300.0,122.07692307692308,0.8996598639455782,MEDIUM
2994,22,0.8,0.75,6,275.0,136.0909090909091,1.134090909090909,HIGH
1107,4,1.0000000000000002,0.7,2,325.0,276.75,2.4329670329670328,HIGH
583,22,0.9500000000000002,0.9000000000000001,3,350.0,26.5,0.10253704436529917,MEDIUM
3282,19,1.0000000000000002,0.75,6,300.0,172.73684210526315,1.1220512820512818,HIGH
2620,27,0.9000000000000001,0.7,0,275.0,97.03703703703704,0.5600983378761156,MEDIUM
3327,14,0.75,1.0000000000000002,1,300.0,237.64285714285714,1.1374358974358971,HIGH
2084,21,0.75,0.9000000000000001,3,300.0,99.23809523809524,0.5717421124828531,MEDIUM
999,20,1.0000000000000002,0.7,0,250.0,49.95,0.2854285714285714,MEDIUM
1520,30,0.7,0.7,1,275.0,50.666666666666664,0.388970635276054,MEDIUM
1003,21,0.9500000000000002,0.7,1,250.0,47.76190476190476,0.3016541353383458,MEDIUM
2449,9,0.9500000000000002,0.8,2,300.0,272.1111111111111,1.534461152882205,HIGH
2520,15,0.7,0.9000000000000001,1,275.0,168.0,1.0389610389610389,MEDIUM
1603,13,0.9000000000000001,0.75,6,350.0,123.3076923076923,0.9693121693121691,MEDIUM
3465,6,0.7,1.0000000000000002,3,350.0,577.5,4.7142857142857135,HIGH
2996,11,0.9000000000000001,0.7,6,275.0,272.3636363636364,3.4585858585858587,HIGH
830,23,0.9000000000000001,0.8500000000000001,0,325.0,36.08695652173913,0.14514612980086122,LOW
2899,23,1.0000000000000002,0.8,6,350.0,126.04347826086956,0.609033613445378,MEDIUM
3205,19,0.75,0.7,1,325.0,168.68421052631578,1.0435490435490435,MEDIUM
1738,28,1.0000000000000002,0.7,6,275.0,62.07142857142857,0.4103896103896103,MEDIUM
534,22,0.7,0.9000000000000001,4,325.0,24.272727272727273,0.1448921448921449,MEDIUM
1771,20,0.8500000000000001,0.8500000000000001,5,300.0,88.55,0.5447135717031909,MEDIUM
322,21,0.8,0.9000000000000001,1,325.0,15.333333333333334,0.0688034188034188,MEDIUM
2872,25,0.8,0.8,2,250.0,114.88,0.7804347826086956,MEDIUM
1408,16,0.7,0.8500000000000001,6,275.0,88.0,0.8605042016806722,MEDIUM
1654,30,0.8,0.9500000000000002,5,275.0,55.13333333333333,0.3165550239234449,MEDIUM
357,13,1.0000000000000002,0.9000000000000001,2,350.0,27.46153846153846,0.10303030303030299,LOW
735,3,0.9500000000000002,0.8,0,350.0,245.0,0.9210526315789471,MEDIUM
2397,27,0.8500000000000001,0.7,1,325.0,88.77777777777777,0.4767540152155536,MEDIUM
519,5,0.9500000000000002,0.75,6,250.0,103.8,2.913684210526315,HIGH
3268,26,1.0000000000000002,0.75,4,350.0,125.6923076923077,0.5658874458874457,MEDIUM
2124,23,0.8,0.8500000000000001,3,300.0,92.34782608695652,0.5205882352941176,MEDIUM
566,10,0.7,0.9500000000000002,5,275.0,56.6,0.6190020505809979,MEDIUM
2090,4,0.7,0.75,6,350.0,522.5,11.374149659863948,HIGH
2214,17,0.7,0.9500000000000002,5,325.0,130.23529411764707,0.8536726431463274,MEDIUM
3137,14,0.8,0.9500000000000002,3,250.0,224.07142857142858,1.5009569377990428,HIGH
297,15,1.0000000000000002,1.0000000000000002,3,325.0,19.8,0.07615384615384613,MEDIUM
3161,17,0.8500000000000001,0.8500000000000001,6,325.0,185.94117647058823,1.2238004210322546,HIGH
2830,12,0.9000000000000001,0.7,4,350.0,235.83333333333334,1.6043083900226756,HIGH
1072,9,0.7,0.7,2,325.0,119.11111111111111,0.9616505943036556,MEDIUM
357,9,1.0000000000000002,0.8500000000000001,0,300.0,39.666666666666664,0.1555555555555555,LOW
1123,30,0.75,0.9000000000000001,4,275.0,37.43333333333333,0.23268583268583265,MEDIUM
3489,7,0.8,0.8,2,300.0,498.42857142857144,3.634375,HIGH
1317,5,0.9000000000000001,0.8,0,325.0,263.4,1.1256410256410252,HIGH
2189,25,0.9000000000000001,0.8,0,275.0,87.56,0.4422222222222222,MEDIUM
2867,9,0.75,0.7,4,275.0,318.55555555555554,3.9716017316017314,HIGH
1995,20,1.0000000000000002,0.9000000000000001,5,275.0,99.75,0.5373737373737372,MEDIUM
1643,10,0.75,0.9000000000000001,0,350.0,164.3,0.6954497354497354,MEDIUM
3401,12,0.75,0.9500000000000002,2,350.0,283.4166666666667,1.3638095238095236,HIGH
414,27,0.7,0.8500000000000001,2,250.0,15.333333333333334,0.11132773109243695,MEDIUM
2499,30,0.8500000000000001,1.0000000000000002,2,250.0,83.3,0.4199999999999998,LOW
2692,13,0.7,0.7,4,275.0,207.07692307692307,2.219748505462791,HIGH
3262,16,0.75,0.8500000000000001,4,250.0,203.875,1.7056209150326793,HIGH
2976,15,1.0000000000000002,1.0000000000000002,3,275.0,198.4,0.9018181818181814,MEDIUM
1001,17,0.8500000000000001,0.75,6,350.0,58.88235294117647,0.40784313725490184,MEDIUM
287,15,0.8500000000000001,1.0000000000000002,3,300.0,19.133333333333333,0.09379084967320259,MEDIUM
1835,12,0.9000000000000001,0.7,3,325.0,152.91666666666666,0.9957943291276623,MEDIUM
258,19,0.7,0.75,4,350.0,13.578947368421053,0.09360544217687077,MEDIUM
3278,20,0.8,0.7,4,300.0,163.9,1.2194940476190477,HIGH
1030,17,0.8,0.7,2,275.0,60.588235294117645,0.44588744588744594,MEDIUM
2224,19,0.9500000000000002,0.8,4,300.0,117.05263157894737,0.6502923976608186,MEDIUM
2092,24,0.9500000000000002,0.7,2,250.0,87.16666666666667,0.5719753930280245,MEDIUM
372,12,1.0000000000000002,0.8500000000000001,2,250.0,31.0,0.17505882352941174,LOW
954,6,0.8,0.7,1,325.0,159.0,1.0483516483516484,MEDIUM
3149,12,0.9000000000000001,0.8500000000000001,5,250.0,262.4166666666667,2.3521942110177396,HIGH
3287,4,0.75,0.8500000000000001,2,250.0,821.75,10.312156862745097,HIGH
1846,12,0.9000000000000001,0.7,2,325.0,153.83333333333334,0.9015873015873014,MEDIUM
2510,26,0.8,0.8500000000000001,3,350.0,96.53846153846153,0.4585312385823895,MEDIUM
1746,12,0.8,0.9500000000000002,6,275.0,145.5,1.3923444976076553,HIGH
3393,21,0.75,0.9500000000000002,3,325.0,161.57142857142858,0.814035087719298,MEDIUM
3280,13,0.75,0.9000000000000001,3,275.0,252.30769230769232,1.7670033670033667,HIGH
901,20,0.9500000000000002,0.8,6,325.0,45.05,0.2605552342394447,MEDIUM
3053,27,0.9500000000000002,0.8,0,300.0,113.07407407407408,0.49593892137751777,MEDIUM
2478,7,0.75,0.8,0,325.0,354.0,1.8153846153846154,HIGH
3461,25,0.8500000000000001,0.8,2,250.0,138.44,0.885166240409207,MEDIUM
3294,23,0.7,0.8,2,350.0,143.2173913043478,0.8002915451895044,MEDIUM
2364,10,0.9500000000000002,1.0000000000000002,2,350.0,236.4,0.8887218045112779,MEDIUM
678,16,0.8,0.9000000000000001,1,325.0,42.375,0.19316239316239314,MEDIUM
1359,11,0.7,0.8,3,325.0,123.54545454545455,0.9333791208791209,MEDIUM
985,21,0.8,0.8,5,250.0,46.904761904761905,0.384765625,MEDIUM
520,21,0.7,1.0000000000000002,2,250.0,24.761904761904763,0.156390977443609,MEDIUM
3439,9,0.9000000000000001,0.9500000000000002,4,250.0,382.1111111111111,3.2177777777777767,HIGH
2751,27,0.75,0.9000000000000001,5,250.0,101.88888888888889,0.7410101010101009,MEDIUM
2755,12,1.0000000000000002,0.7,3,300.0,229.58333333333334,1.4576719576719575,HIGH
618,21,0.75,0.9000000000000001,1,300.0,29.428571428571427,0.15259259259259256,MEDIUM
2687,22,1.0000000000000002,0.8500000000000001,5,275.0,122.13636363636364,0.6761874803397292,MEDIUM
1222,7,0.8,0.8,2,350.0,174.57142857142858,1.0910714285714287,MEDIUM
2304,6,0.8500000000000001,0.7,1,325.0,384.0,2.3829347123464766,HIGH
3057,23,0.75,0.8500000000000001,4,275.0,132.91304347826087,0.9177596397410637,MEDIUM
1817,19,1.0000000000000002,0.7,0,275.0,95.63157894736842,0.4967874231032125,MEDIUM
990,25,0.9500000000000002,0.7,6,350.0,39.6,0.22386794052801173,MEDIUM
3112,6,0.8500000000000001,0.7,6,325.0,518.6666666666666,16.09308338720103,HIGH
3051,28,0.9500000000000002,1.0000000000000002,1,350.0,108.96428571428571,0.33984962406015023,LOW
2710,21,0.8500000000000001,0.9500000000000002,0,275.0,129.04761904761904,0.5811319743208286,LOW
3011,29,0.7,0.8500000000000001,0,250.0,103.82758620689656,0.6980005795421615,MEDIUM
2022,7,0.9500000000000002,0.8500000000000001,4,250.0,288.85714285714283,3.3386996904024757,HIGH
3408,21,0.7,0.8500000000000001,2,300.0,162.28571428571428,1.0048651039363112,MEDIUM
3068,5,0.8,0.75,5,275.0,613.6,18.593939393939394,HIGH
659,18,0.8500000000000001,1.0000000000000002,3,250.0,36.611111111111114,0.2067450980392156,MEDIUM
3259,26,0.7,0.7,0,325.0,125.34615384615384,0.7871030068832268,MEDIUM
2481,26,1.0000000000000002,0.9000000000000001,1,350.0,95.42307692307692,0.3150476190476189,LOW
3201,10,0.7,0.7,5,275.0,320.1,4.751020408163265,HIGH
615,3,0.8,0.75,6,275.0,205.0,3.727272727272727,HIGH
1419,6,0.9000000000000001,0.7,6,350.0,236.5,6.4353741496598635,HIGH
1066,7,1.0000000000000002,0.8,0,325.0,152.28571428571428,0.5857142857142855,MEDIUM
316,10,0.9000000000000001,0.9500000000000002,4,275.0,31.6,0.22399432925748708,MEDIUM
2102,28,0.8,0.7,3,350.0,75.07142857142857,0.4289795918367347,MEDIUM
367,15,1.0000000000000002,0.8,3,275.0,24.466666666666665,0.13901515151515148,MEDIUM
2002,23,0.7,0.9500000000000002,1,325.0,87.04347826086956,0.42105263157894735,MEDIUM
3091,14,0.9500000000000002,0.7,3,300.0,220.78571428571428,1.4085213032581452,HIGH
2024,29,0.9500000000000002,0.9500000000000002,5,350.0,69.79310344827586,0.2669832475926658,MEDIUM
1941,30,0.9500000000000002,0.75,0,300.0,64.7,0.3026900584795321,MEDIUM
505,4,1.0000000000000002,0.9500000000000002,5,325.0,126.25,1.635627530364372,HIGH
641,17,0.8,0.7,3,275.0,37.705882352941174,0.29730983302411873,MEDIUM
656,8,0.75,1.0000000000000002,0,250.0,82.0,0.43733333333333324,MEDIUM
2266,3,0.75,0.8500000000000001,5,350.0,755.3333333333334,10.155742296918767,HIGH
860,7,0.7,0.7,3,275.0,122.85714285714286,1.5955473098330242,HIGH
1141,23,0.7,1.0000000000000002,2,350.0,49.608695652173914,0.22176870748299318,MEDIUM
1345,19,0.7,0.9500000000000002,6,250.0,70.78947368421052,0.6223250433776749,MEDIUM
3128,10,0.9000000000000001,0.9000000000000001,6,350.0,312.8,2.7583774250440904,HIGH
1325,26,0.9500000000000002,0.9500000000000002,5,325.0,50.96153846153846,0.21511268048664162,MEDIUM
3086,18,1.0000000000000002,0.8500000000000001,5,350.0,171.44444444444446,0.7979314802844213,MEDIUM
1463,19,0.9500000000000002,0.8500000000000001,5,300.0,77.0,0.4313725490196077,MEDIUM
1607,9,0.75,0.8500000000000001,4,325.0,178.55555555555554,1.551251885369532,HIGH
1363,3,0.75,0.8,6,250.0,454.3333333333333,9.086666666666666,HIGH
2456,3,0.8,0.9000000000000001,1,250.0,818.6666666666666,6.822222222222221,HIGH
736,22,0.75,1.0000000000000002,4,300.0,33.45454545454545,0.18172839506172833,MEDIUM
2965,18,0.8,0.9000000000000001,4,300.0,164.72222222222223,0.9804894179894178,MEDIUM
2367,7,1.0000000000000002,1.0000000000000002,0,250.0,338.14285714285717,1.352571428571428,HIGH
2366,18,0.8500000000000001,0.8,2,325.0,131.44444444444446,0.6691176470588234,MEDIUM
1627,3,0.75,1.0000000000000002,3,325.0,542.3333333333334,6.674871794871794,HIGH
2549,7,0.9500000000000002,0.8,2,250.0,364.14285714285717,2.6831578947368415,HIGH
3335,17,0.75,0.8,4,325.0,196.1764705882353,1.3155818540433926,HIGH
2251,10,0.8500000000000001,1.0000000000000002,5,275.0,225.1,1.9259893048128334,HIGH
1432,14,0.9000000000000001,0.75,0,300.0,102.28571428571429,0.5051146384479717,MEDIUM
689,27,0.9500000000000002,0.9500000000000002,0,350.0,25.51851851851852,0.08078676222720542,LOW
434,8,0.8,0.9000000000000001,5,275.0,54.25,0.7306397306397305,MEDIUM
272,27,0.9500000000000002,0.8,2,325.0,10.074074074074074,0.04404858299595141,MEDIUM
2393,4,0.8500000000000001,0.9000000000000001,0,250.0,598.25,3.128104575163398,HIGH
2643,14,0.9500000000000002,0.7,6,350.0,188.78571428571428,1.419441460794844,HIGH
1012,29,0.75,0.8500000000000001,1,250.0,34.89655172413793,0.2267787114845938,MEDIUM
1703,24,0.8,0.9500000000000002,0,350.0,70.95833333333333,0.2667606516290726,MEDIUM
3210,24,0.8500000000000001,0.7,3,350.0,133.75,0.7340078888698336,MEDIUM
1640,7,0.9000000000000001,0.9000000000000001,2,300.0,234.28571428571428,1.3497942386831272,HIGH
3198,9,0.75,0.8500000000000001,5,250.0,355.3333333333333,5.016470588235293,HIGH
1969,27,0.7,0.75,6,300.0,72.92592592592592,0.5953136810279668,MEDIUM
2813,23,1.0000000000000002,0.8500000000000001,5,250.0,122.30434782608695,0.735424836601307,MEDIUM
2330,27,0.9500000000000002,0.9500000000000002,4,250.0,86.29629629629629,0.44899433939539907,MEDIUM
2644,8,0.7,0.8,5,350.0,330.5,4.496598639455782,HIGH
405,18,0.8500000000000001,0.9000000000000001,3,275.0,22.5,0.12834224598930477,MEDIUM
2144,30,0.7,0.8500000000000001,1,350.0,71.46666666666667,0.3550109699052035,MEDIUM
1477,4,0.9500000000000002,1.0000000000000002,1,350.0,369.25,1.4807017543859644,HIGH
2017,8,0.8,0.8,3,275.0,252.125,2.2920454545454545,HIGH
764,24,0.75,0.8500000000000001,2,275.0,31.833333333333332,0.19808783017339163,MEDIUM
1818,11,0.8500000000000001,0.9000000000000001,6,350.0,165.27272727272728,1.3579831932773105,HIGH
1345,23,0.75,0.9000000000000001,4,250.0,58.47826086956522,0.41949317738791414,MEDIUM
1965,22,0.9500000000000002,0.7,0,325.0,89.31818181818181,0.413270939586729,MEDIUM
1913,13,0.8,0.75,2,250.0,147.15384615384616,1.1593939393939394,HIGH
1377,13,0.9000000000000001,0.8500000000000001,5,325.0,105.92307692307692,0.6923076923076921,MEDIUM
2812,28,0.8500000000000001,0.8500000000000001,0,300.0,100.42857142857143,0.4633382764870653,LOW
962,12,0.7,0.75,1,325.0,80.16666666666667,0.5125541125541127,MEDIUM
925,4,0.8500000000000001,0.8,4,275.0,231.25,4.946524064171122,HIGH
379,20,1.0000000000000002,0.75,0,325.0,18.95,0.07774358974358972,MEDIUM
2456,20,1.0000000000000002,0.9500000000000002,2,325.0,122.8,0.44192532613585234,LOW
3338,18,0.9000000000000001,1.0000000000000002,3,325.0,185.44444444444446,0.7607977207977205,MEDIUM
1313,9,0.9000000000000001,0.8,2,300.0,145.88888888888889,0.8683862433862433,MEDIUM
2644,11,0.9000000000000001,0.7,3,275.0,240.36363636363637,1.9076479076479076,HIGH
276,16,0.8500000000000001,0.8500000000000001,0,275.0,17.25,0.08681975463982382,LOW
1573,14,0.7,0.75,3,250.0,112.35714285714286,1.0895238095238096,MEDIUM
277,24,0.9000000000000001,0.7,2,350.0,11.541666666666666,0.057101628530199955,MEDIUM
1568,20,0.9500000000000002,1.0000000000000002,1,350.0,78.4,0.24819944598337942,LOW
1414,20,0.7,0.9500000000000002,0,350.0,70.7,0.30375939849624056,MEDIUM
1383,14,0.9500000000000002,0.9500000000000002,5,250.0,98.78571428571429,0.6810710987996303,MEDIUM
3062,11,1.0000000000000002,1.0000000000000002,5,350.0,278.3636363636364,1.4580952380952377,HIGH
2915,28,0.75,0.8500000000000001,6,275.0,104.10714285714286,0.7557932263814615,MEDIUM
2875,24,1.0000000000000002,0.8,4,250.0,119.79166666666667,0.7187499999999998,MEDIUM
1996,26,0.9000000000000001,0.9500000000000002,0,325.0,76.76923076923077,0.27627253538184704,LOW
1178,24,0.7,0.9500000000000002,2,350.0,49.083333333333336,0.23005565862708718,MEDIUM
946,18,0.9000000000000001,0.7,3,350.0,52.55555555555556,0.2860166288737717,MEDIUM
3076,12,0.8,0.8500000000000001,1,250.0,256.3333333333333,1.6449197860962563,HIGH
940,15,1.0000000000000002,1.0000000000000002,4,275.0,62.666666666666664,0.31074380165289245,MEDIUM
1107,5,0.7,0.9000000000000001,3,350.0,221.4,2.510204081632653,HIGH
1563,17,0.8,1.0000000000000002,0,250.0,91.94117647058823,0.459705882352941,MEDIUM
1517,26,0.75,0.8,2,275.0,58.34615384615385,0.3830808080808081,MEDIUM
2563,30,0.9000000000000001,0.9500000000000002,0,250.0,85.43333333333334,0.39968810916179326,LOW
1720,10,0.9000000000000001,1.0000000000000002,3,275.0,172.0,0.9927849927849924,MEDIUM
957,28,1.0000000000000002,0.8,4,325.0,34.17857142857143,0.15336538461538457,MEDIUM
1663,4,0.7,0.9000000000000001,6,325.0,415.75,8.122100122100122,HIGH
2910,15,0.8500000000000001,0.8500000000000001,1,325.0,194.0,0.8852047606372863,MEDIUM
2386,30,0.7,0.8500000000000001,6,325.0,79.53333333333333,0.5141133376427495,MEDIUM
3377,29,0.8,0.9000000000000001,5,325.0,116.44827586206897,0.6013176638176638,MEDIUM
3362,15,0.8,0.7,0,325.0,224.13333333333333,1.2315018315018316,HIGH
1120,9,1.0000000000000002,0.9500000000000002,3,250.0,124.44444444444444,0.7859649122807014,MEDIUM
1210,18,0.8,1.0000000000000002,0,275.0,67.22222222222223,0.3055555555555555,MEDIUM
2316,28,0.9000000000000001,0.9000000000000001,2,325.0,82.71428571428571,0.33837387683541514,LOW
2668,22,0.9500000000000002,0.75,2,275.0,121.27272727272727,0.6808293460925038,MEDIUM
2361,15,0.9500000000000002,0.9500000000000002,5,275.0,157.4,0.9512969025434395,MEDIUM
1865,27,0.9000000000000001,0.75,2,300.0,69.07407407407408,0.3683950617283949,MEDIUM
2927,22,0.9500000000000002,0.9500000000000002,4,325.0,133.04545454545453,0.5543954352818616,MEDIUM
2674,6,0.7,0.8500000000000001,1,275.0,445.6666666666667,3.2684491978609618,HIGH
3162,22,0.75,0.7,2,250.0,143.72727272727272,1.2045714285714286,HIGH
2601,23,1.0000000000000002,0.8,4,275.0,113.08695652173913,0.622248803827751,MEDIUM
2760,7,0.8500000000000001,1.0000000000000002,3,250.0,394.2857142857143,3.2470588235294104,HIGH
2629,25,0.8,0.7,3,300.0,105.16,0.7113095238095238,MEDIUM
2819,14,0.9500000000000002,0.7,1,275.0,201.35714285714286,1.1857616068142383,HIGH
801,30,0.9500000000000002,0.7,4,275.0,26.7,0.16846311583153686,MEDIUM
544,26,0.8500000000000001,0.8,2,275.0,20.923076923076923,0.1212121212121212,MEDIUM
2824,14,1.0000000000000002,0.9000000000000001,5,300.0,201.71428571428572,1.1621399176954728,HIGH
2833,23,0.9000000000000001,0.8,0,350.0,123.17391304347827,0.48878536922015176,MEDIUM
1041,18,0.9000000000000001,1.0000000000000002,0,275.0,57.833333333333336,0.2336700336700336,LOW
1161,14,0.8,0.8,6,350.0,82.92857142857143,0.6478794642857143,MEDIUM
1043,23,0.75,0.7,5,275.0,45.34782608695652,0.40134680134680134,MEDIUM
3095,22,0.75,0.8,6,250.0,140.6818181818182,1.2895833333333333,HIGH
2731,19,0.7,0.7,6,300.0,143.73684210526315,1.4290947148090005,HIGH
2656,17,0.8,0.9000000000000001,4,325.0,156.23529411764707,0.8731097961867192,MEDIUM
567,9,0.75,0.9500000000000002,4,275.0,63.0,0.5787559808612439,MEDIUM
352,18,0.7,0.8,0,275.0,19.555555555555557,0.126984126984127,MEDIUM
1525,14,0.8500000000000001,0.9500000000000002,5,275.0,108.92857142857143,0.7630484410670167,MEDIUM
3472,12,0.8500000000000001,1.0000000000000002,2,350.0,289.3333333333333,1.1670588235294113,HIGH
2258,9,0.8,0.9500000000000002,1,350.0,250.88888888888889,1.0610902255639096,MEDIUM
682,5,1.0000000000000002,0.7,6,250.0,136.4,3.8971428571428564,HIGH
2087,11,0.8500000000000001,0.9500000000000002,4,300.0,189.72727272727272,1.230723868494766,HIGH
1304,6,0.9000000000000001,0.8500000000000001,4,275.0,217.33333333333334,3.0992275698158043,HIGH
1822,18,0.7,0.9500000000000002,4,250.0,101.22222222222223,0.7828141783028999,MEDIUM
1958,5,0.8500000000000001,0.9500000000000002,6,275.0,391.6,8.817337461300307,HIGH
884,14,0.8500000000000001,0.8,0,275.0,63.142857142857146,0.3376623376623376,MEDIUM
3215,13,0.9000000000000001,0.8,4,300.0,247.30769230769232,1.6538065843621395,HIGH
1734,19,0.75,0.9000000000000001,4,275.0,91.26315789473684,0.6227609427609426,MEDIUM
3065,28,0.7,0.8,0,350.0,109.46428571428571,0.5584912536443148,MEDIUM
2386,22,0.7,0.7,1,325.0,108.45454545454545,0.7134634073409585,MEDIUM
2971,13,0.8,0.9500000000000002,0,275.0,228.53846153846155,1.0934854619065144,MEDIUM
1949,11,0.75,0.7,0,325.0,177.1818181818182,1.0384282384282384,MEDIUM
3339,9,0.7,0.9000000000000001,4,325.0,371.0,3.2615384615384615,HIGH
1377,4,0.8500000000000001,0.8,1,250.0,344.25,2.6999999999999997,HIGH
2758,17,0.8,1.0000000000000002,4,275.0,162.23529411764707,0.9643356643356641,MEDIUM
3150,20,0.8500000000000001,0.9500000000000002,4,300.0,157.5,0.8126934984520121,MEDIUM
776,22,0.8500000000000001,0.9500000000000002,5,250.0,35.27272727272727,0.2261154616645419,MEDIUM
2397,20,0.8500000000000001,0.75,3,275.0,119.85,0.80427807486631,MEDIUM
2660,28,1.0000000000000002,0.9500000000000002,5,250.0,95.0,0.4869565217391303,MEDIUM
3090,22,0.9000000000000001,0.8500000000000001,5,250.0,140.45454545454547,0.9504036908881196,MEDIUM
2216,7,0.9000000000000001,0.8500000000000001,5,250.0,316.57142857142856,5.79346405228758,HIGH
3263,23,1.0000000000000002,0.75,1,300.0,141.8695652173913,0.659191919191919,MEDIUM
1853,12,0.75,1.0000000000000002,0,250.0,154.41666666666666,0.8235555555555554,MEDIUM
3129,24,0.8500000000000001,0.8,6,350.0,130.375,0.730392156862745,MEDIUM
2908,25,1.0000000000000002,0.8500000000000001,1,275.0,116.32,0.5183600713012476,LOW
2276,21,0.8500000000000001,0.8,6,350.0,108.38095238095238,0.6375350140056021,MEDIUM
2886,3,1.0000000000000002,0.9000000000000001,4,350.0,962.0,9.161904761904758,HIGH
2324,10,0.9500000000000002,0.8,1,275.0,232.4,1.2355130249867088,HIGH
1172,21,0.7,0.75,5,250.0,55.80952380952381,0.5580952380952381,MEDIUM
3252,18,0.9500000000000002,0.7,2,325.0,180.66666666666666,0.9404279930595719,MEDIUM
2065,26,0.8500000000000001,0.75,3,325.0,79.42307692307692,0.4333398911404025,MEDIUM
1576,15,0.75,0.9500000000000002,1,325.0,105.06666666666666,0.4861384229805281,MEDIUM
1851,3,1.0000000000000002,0.8500000000000001,3,275.0,617.0,7.9187165775401045,HIGH
1149,10,0.9500000000000002,0.7,4,250.0,114.9,1.1518796992481202,HIGH
701,21,1.0000000000000002,0.9000000000000001,4,300.0,33.38095238095238,0.15272331154684088,MEDIUM
1198,29,0.9500000000000002,0.8,3,325.0,41.310344827586206,0.1865462472749922,MEDIUM
3493,18,0.75,1.0000000000000002,6,325.0,194.05555555555554,1.1941880341880338,HIGH
3113,29,1.0000000000000002,0.75,5,350.0,107.34482758620689,0.4941269841269841,MEDIUM
268,4,0.8,0.8,2,250.0,67.0,0.8375,MEDIUM
1462,18,1.0000000000000002,1.0000000000000002,2,275.0,81.22222222222223,0.3322727272727271,LOW
300,6,0.8500000000000001,0.9500000000000002,6,275.0,50.0,1.3509710104137345,HIGH
529,22,0.8500000000000001,0.8,4,350.0,24.045454545454547,0.12348272642390287,MEDIUM
2213,18,0.8,0.8,3,350.0,122.94444444444444,0.6586309523809524,MEDIUM
3026,3,0.8,1.0000000000000002,3,275.0,1008.6666666666666,13.75454545454545,HIGH
2736,8,1.0000000000000002,0.9500000000000002,3,300.0,342.0,1.9199999999999995,HIGH
634,14,0.8,0.9000000000000001,3,325.0,45.285714285714285,0.24630924630924628,MEDIUM
2099,21,0.8500000000000001,0.9000000000000001,4,350.0,99.95238095238095,0.46114131927280694,MEDIUM
1091,16,0.9000000000000001,0.9500000000000002,6,275.0,68.1875,0.46400850611376915,MEDIUM
313,20,0.9000000000000001,0.9000000000000001,0,250.0,15.65,0.07728395061728394,LOW
1989,5,0.8500000000000001,0.75,2,325.0,397.8,3.1999999999999993,HIGH
1748,16,0.9500000000000002,0.8,2,275.0,109.25,0.5974025974025973,MEDIUM
551,17,0.8,0.8,4,300.0,32.411764705882355,0.22075320512820515,MEDIUM
2899,7,0.8500000000000001,1.0000000000000002,5,250.0,414.14285714285717,6.821176470588233,HIGH
3443,7,0.8500000000000001,0.9500000000000002,5,275.0,491.85714285714283,7.752321981424147,HIGH
664,26,0.8,0.8500000000000001,4,275.0,25.53846153846154,0.16140009722897422,MEDIUM
339,21,0.7,1.0000000000000002,6,300.0,16.142857142857142,0.1076190476190476,MEDIUM
823,23,0.9500000000000002,0.75,5,275.0,35.78260869565217,0.23335105440368592,MEDIUM
1778,20,1.0000000000000002,0.8500000000000001,0,325.0,88.9,0.32180995475113117,LOW
3135,29,0.9500000000000002,0.7,1,350.0,108.10344827586206,0.48104956268221566,MEDIUM
1557,24,0.8500000000000001,0.7,2,300.0,64.875,0.3964858670741023,MEDIUM
2327,17,0.8500000000000001,0.75,6,250.0,136.88235294117646,1.3273440285204987,HIGH
2138,10,0.9000000000000001,0.9500000000000002,3,325.0,213.8,1.0991581517897304,MEDIUM
2083,29,0.9500000000000002,0.9000000000000001,1,300.0,71.82758620689656,0.29003063213589514,LOW
647,5,0.8,0.8500000000000001,3,250.0,129.4,1.902941176470588,HIGH
1768,12,1.0000000000000002,0.7,6,300.0,147.33333333333334,1.403174603174603,HIGH
1131,12,0.9500000000000002,0.7,3,350.0,94.25,0.539921231650555,MEDIUM
1110,17,1.0000000000000002,0.75,3,325.0,65.29411764705883,0.32527472527472523,MEDIUM
534,14,0.9500000000000002,0.9000000000000001,0,325.0,38.142857142857146,0.13726624252940037,LOW
405,14,1.0000000000000002,0.8500000000000001,1,275.0,28.928571428571427,0.13327848621966265,LOW
2022,24,0.9500000000000002,0.9000000000000001,5,350.0,84.25,0.3556259068724441,MEDIUM
764,22,0.9500000000000002,0.8500000000000001,4,275.0,34.72727272727273,0.19113737999186908,MEDIUM
